"FECHA","FACA","FACB","FACC","NCA","NCB","NCC","NDA","NDB","NDC","MOSTA","MOSTB","MOSTC","NCMOSTA","NCMOSTB","NCMOSTC","UNIDA","UNIDB","UNIDC","DEV","MOSTDEV","UNMOSTA","UNMOSTB","UNMOSTC","PVTA","PCOS","PESP","PESPA","PESPB","PESPC","PESPMOSTA","PESPMOSTB","PESPMOSTC","EXPA","EXPB","NCEXPA","NCEXPB","PESPEXPA","PESPEXPB","UNEXPA","UNEXPB","UNEXPC","EXPDEV","ACUCPRAS","USUARIO","FACTUAL"
"2010-10-26","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","584","0","0","0","0","0","0","0","24930.5662","0.0000","24930.5662","24930.5662","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-10-26"
"2010-10-28","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1488","0","0","0","0","0","0","0","43306.4496","0.0000","43306.4496","43306.4496","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-10-28"
"2010-10-29","13","0","0","6","0","0","1","0","0","0","0","0","0","0","0","890","0","0","0","0","0","0","0","22952.3893","0.0000","22952.3893","22952.3893","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-10-29"
"2010-11-01","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2291","0","0","0","0","0","0","0","25660.6033","0.0000","25660.6033","25660.6033","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-01"
"2010-11-02","16","0","0","2","0","0","0","0","0","0","0","0","0","0","0","275","0","0","0","0","0","0","0","24559.7878","0.0000","24559.7878","24559.7878","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-02"
"2010-11-03","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","565","0","0","0","0","0","0","0","35154.1259","0.0000","35154.1259","35154.1259","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-03"
"2010-11-04","27","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1261","0","0","0","0","0","0","0","29473.7842","0.0000","29473.7842","29473.7842","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-04"
"2010-11-05","14","0","0","4","0","0","0","0","0","0","0","0","0","0","0","738","0","0","0","0","0","0","0","15050.1298","0.0000","15050.1298","15050.1298","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-05"
"2010-11-08","13","0","0","3","0","0","0","0","0","0","0","0","0","0","0","821","0","0","0","0","0","0","0","29987.121","0.0000","29987.121","29987.121","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-08"
"2010-11-09","15","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1142","0","0","0","0","0","0","0","51870.755","0.0000","51870.755","51870.755","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-09"
"2010-11-10","17","0","0","4","0","0","1","0","0","0","0","0","0","0","0","236","0","0","0","0","0","0","0","38929.2034","0.0000","38929.2034","38929.2034","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-10"
"2010-11-11","11","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1162","0","0","0","0","0","0","0","22715.8086","0.0000","22715.8086","22715.8086","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-11"
"2010-11-12","19","0","0","4","0","0","0","0","0","0","0","0","0","0","0","947","0","0","0","0","0","0","0","45637.4262","0.0000","45637.4262","45637.4262","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-12"
"2010-11-15","22","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1552","0","0","0","0","0","0","0","41040.0292","0.0000","41040.0292","41040.0292","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-15"
"2010-11-16","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1399","0","0","0","0","0","0","0","31971.442","0.0000","31971.442","31971.442","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-16"
"2010-11-17","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","408","0","0","0","0","0","0","0","35817.3062","0.0000","35817.3062","35817.3062","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-17"
"2010-11-18","18","0","0","2","0","0","0","0","0","0","0","0","0","0","0","396","0","0","0","0","0","0","0","22684.8519","0.0000","22684.8519","22684.8519","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-18"
"2010-11-19","23","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1309","0","0","0","0","0","0","0","27449.9009","0.0000","27449.9009","27449.9009","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-19"
"2010-11-23","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","783","0","0","0","0","0","0","0","15838.2186","0.0000","15838.2186","15838.2186","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-23"
"2010-11-24","16","0","0","0","0","0","1","0","0","0","0","0","0","0","0","674","0","0","0","0","0","0","0","25357.6744","0.0000","25357.6744","25357.6744","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-24"
"2010-11-25","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","544","0","0","0","0","0","0","0","14147.1318","0.0000","14147.1318","14147.1318","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-25"
"2010-11-26","14","0","0","0","0","0","1","0","0","0","0","0","0","0","0","522","0","0","0","0","0","0","0","38574.5644","0.0000","38574.5644","38574.5644","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-26"
"2010-11-29","17","0","0","2","0","0","0","0","0","0","0","0","0","0","0","438","0","0","0","0","0","0","0","36748.4984","0.0000","36748.4984","36748.4984","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-29"
"2010-11-30","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2179","0","0","0","0","0","0","0","68173.3548","0.0000","68173.3548","68173.3548","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-11-30"
"2010-12-01","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","319","0","0","0","0","0","0","0","23382.2562","0.0000","23382.2562","23382.2562","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-01"
"2010-12-02","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","851","0","0","0","0","0","0","0","31637.9413","0.0000","31637.9413","31637.9413","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-02"
"2010-12-03","14","0","0","4","0","0","0","0","0","0","0","0","0","0","0","905","0","0","0","0","0","0","0","36733.0906","0.0000","36733.0906","36733.0906","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-03"
"2010-12-06","19","0","0","7","0","0","0","0","0","0","0","0","0","0","0","543","0","0","0","0","0","0","0","22984.7288","0.0000","22984.7288","22984.7288","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-06"
"2010-12-07","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","478","0","0","0","0","0","0","0","13090.9683","0.0000","13090.9683","13090.9683","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-07"
"2010-12-09","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","431","0","0","0","0","0","0","0","67560.2248","0.0000","67560.2248","67560.2248","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-09"
"2010-12-10","13","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1015","0","0","0","0","0","0","0","28197.4519","0.0000","28197.4519","28197.4519","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-10"
"2010-12-11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","622.128","0.0000","622.128","622.128","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-11"
"2010-12-13","17","0","0","0","0","0","2","0","0","0","0","0","0","0","0","390","0","0","0","0","0","0","0","32730.2082","0.0000","32730.2082","32730.2082","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-13"
"2010-12-14","18","0","0","6","0","0","0","0","0","0","0","0","0","0","0","247","0","0","0","0","0","0","0","22516.7335","0.0000","22516.7335","22516.7335","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-14"
"2010-12-15","15","0","0","2","0","0","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","19575.0459","0.0000","19575.0459","19575.0459","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-15"
"2010-12-16","17","0","0","4","0","0","0","0","0","0","0","0","0","0","0","157","0","0","0","0","0","0","0","27322.0491","0.0000","27322.0491","27322.0491","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-16"
"2010-12-17","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3076","0","0","0","0","0","0","0","39924.5665","0.0000","39924.5665","39924.5665","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-17"
"2010-12-20","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1447","0","0","0","0","0","0","0","20192.1642","0.0000","20192.1642","20192.1642","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-20"
"2010-12-21","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","884","0","0","0","0","0","0","0","29457.9816","0.0000","29457.9816","29457.9816","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-21"
"2010-12-22","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","551","0","0","0","0","0","0","0","22808.6115","0.0000","22808.6115","22808.6115","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-22"
"2010-12-23","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","259","0","0","0","0","0","0","0","9424.8391","0.0000","9424.8391","9424.8391","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-23"
"2010-12-24","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","800","0","0","0","0","0","0","0","19372.7437","0.0000","19372.7437","19372.7437","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-24"
"2010-12-27","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","613","0","0","0","0","0","0","0","36478.7893","0.0000","36478.7893","36478.7893","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-27"
"2010-12-28","13","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2247","0","0","0","0","0","0","0","50109.8118","0.0000","50109.8118","50109.8118","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-28"
"2010-12-29","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","534","0","0","0","0","0","0","0","27768.7187","0.0000","27768.7187","27768.7187","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-29"
"2010-12-30","16","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1703","0","0","0","0","0","0","0","30880.4181","0.0000","30880.4181","30880.4181","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2010-12-30"
"2011-01-03","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","547","0","0","0","0","0","0","0","45540.2654","0.0000","45540.2654","45540.2654","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-03"
"2011-01-04","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","2671.3044","0.0000","2671.3044","2671.3044","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-04"
"2011-01-05","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167","0","0","0","0","0","0","0","11013.9706","0.0000","11013.9706","11013.9706","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-05"
"2011-01-06","14","0","0","8","0","0","0","0","0","0","0","0","0","0","0","243","0","0","0","0","0","0","0","3330.7669","0.0000","3330.7669","3330.7669","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-06"
"2011-01-07","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","124","0","0","0","0","0","0","0","25114.7195","0.0000","25114.7195","25114.7195","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-07"
"2011-01-09","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","591.3259","0.0000","591.3259","591.3259","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-09"
"2011-01-10","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","928","0","0","0","0","0","0","0","34271.5916","0.0000","34271.5916","34271.5916","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-10"
"2011-01-11","19","0","0","2","0","0","0","0","0","0","0","0","0","0","0","978","0","0","0","0","0","0","0","21360.5777","0.0000","21360.5777","21360.5777","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-11"
"2011-01-12","22","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1406","0","0","0","0","0","0","0","72844.5351","0.0000","72844.5351","72844.5351","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-12"
"2011-01-13","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","422","0","0","0","0","0","0","0","8935.3502","0.0000","8935.3502","8935.3502","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-13"
"2011-01-14","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","588","0","0","0","0","0","0","0","46811.12","0.0000","46811.12","46811.12","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-14"
"2011-01-17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","189","0","0","0","0","0","0","0","12279.8413","0.0000","12279.8413","12279.8413","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-17"
"2011-01-18","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","381","0","0","0","0","0","0","0","33032.567","0.0000","33032.567","33032.567","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-18"
"2011-01-19","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","496","0","0","0","0","0","0","0","29009.5542","0.0000","29009.5542","29009.5542","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-19"
"2011-01-20","18","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1546","0","0","0","0","0","0","0","69626.0623","0.0000","69626.0623","69626.0623","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-20"
"2011-01-21","16","0","0","4","0","0","0","0","0","0","0","0","0","0","0","467","0","0","0","0","0","0","0","28813.2276","0.0000","28813.2276","28813.2276","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-21"
"2011-01-24","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","404","0","0","0","0","0","0","0","27520.6566","0.0000","27520.6566","27520.6566","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-24"
"2011-01-25","17","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1082","0","0","0","0","0","0","0","42531.6918","0.0000","42531.6918","42531.6918","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-25"
"2011-01-26","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","20829.6807","0.0000","20829.6807","20829.6807","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-26"
"2011-01-27","17","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1006","0","0","0","0","0","0","0","90951.145","0.0000","90951.145","90951.145","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-27"
"2011-01-28","15","0","0","3","0","0","1","0","0","0","0","0","0","0","0","599","0","0","0","0","0","0","0","41648.9401","0.0000","41648.9401","41648.9401","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-28"
"2011-01-31","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","578","0","0","0","0","0","0","0","63881.1386","0.0000","63881.1386","63881.1386","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-01-31"
"2011-02-01","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","13120.38","0.0000","13120.38","13120.38","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-01"
"2011-02-02","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","227","0","0","0","0","0","0","0","31399.5224","0.0000","31399.5224","31399.5224","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-02"
"2011-02-03","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2794","0","0","0","0","0","0","0","59123.5744","0.0000","59123.5744","59123.5744","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-03"
"2011-02-04","18","0","0","5","0","0","1","0","0","0","0","0","0","0","0","290","0","0","0","0","0","0","0","40674.9593","0.0000","40674.9593","40674.9593","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-04"
"2011-02-07","15","0","0","2","0","0","0","0","0","0","0","0","0","0","0","933","0","0","0","0","0","0","0","25625.498","0.0000","25625.498","25625.498","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-07"
"2011-02-08","20","0","0","0","0","0","1","0","0","0","0","0","0","0","0","712","0","0","0","0","0","0","0","36666.0426","0.0000","36666.0426","36666.0426","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-08"
"2011-02-09","17","0","0","1","0","0","0","0","0","0","0","0","0","0","0","611","0","0","0","0","0","0","0","66993.0933","0.0000","66993.0933","66993.0933","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-09"
"2011-02-10","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","514","0","0","0","0","0","0","0","42977.6009","0.0000","42977.6009","42977.6009","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-10"
"2011-02-11","16","0","0","3","0","0","0","0","0","0","0","0","0","0","0","790","0","0","0","0","0","0","0","129215.7263","0.0000","129215.7263","129215.7263","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-11"
"2011-02-14","17","0","0","6","0","0","0","0","0","0","0","0","0","0","0","948","0","0","0","0","0","0","0","66955.5976","0.0000","66955.5976","66955.5976","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-14"
"2011-02-15","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1554","0","0","0","0","0","0","0","29144.9492","0.0000","29144.9492","29144.9492","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-15"
"2011-02-16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","5297.5682","0.0000","5297.5682","5297.5682","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-16"
"2011-02-17","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","7749.048","0.0000","7749.048","7749.048","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-17"
"2011-02-18","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1548","0","0","0","0","0","0","0","37506.1485","0.0000","37506.1485","37506.1485","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-18"
"2011-02-19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1800","0.0000","1800","1800","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-19"
"2011-02-21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","482","0","0","0","0","0","0","0","53436.8925","0.0000","53436.8925","53436.8925","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-21"
"2011-02-22","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","562","0","0","0","0","0","0","0","23741.8338","0.0000","23741.8338","23741.8338","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-22"
"2011-02-23","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","0","19128.9468","0.0000","19128.9468","19128.9468","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-23"
"2011-02-24","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","820","0","0","0","0","0","0","0","39413.2571","0.0000","39413.2571","39413.2571","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-24"
"2011-02-25","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","761","0","0","0","0","0","0","0","14138.345","0.0000","14138.345","14138.345","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-25"
"2011-02-28","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","766","0","0","0","0","0","0","0","20742.1491","0.0000","20742.1491","20742.1491","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-02-28"
"2011-03-01","15","0","0","0","0","0","5","0","0","0","0","0","0","0","0","718","0","0","0","0","0","0","0","85095.1007","0.0000","85095.1007","85095.1007","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-03-01"
"2011-03-02","17","0","0","3","0","0","0","0","0","0","0","0","0","0","0","6482","0","0","0","0","0","0","0","69566.7296","0.0000","69566.7296","69566.7296","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-03-02"
"2011-03-03","25","0","0","5","0","0","0","0","0","0","0","0","0","0","0","2486","0","0","0","0","0","0","0","66081.3512","0.0000","66081.3512","66081.3512","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-03-03"
"2011-03-04","14","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1255","0","0","0","0","0","0","0","39300.2832","0.0000","39300.2832","39300.2832","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-03-04"
"2011-03-09","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","239","0","0","0","0","0","0","0","33800.0617","0.0000","33800.0617","33800.0617","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-03-09"
"2011-03-10","11","0","0","2","0","0","0","0","0","0","0","0","0","0","0","369","0","0","0","0","0","0","0","11816.7036","0.0000","11816.7036","11816.7036","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2011-03-10"
